         1        50         0
         1         0
        18         1(20G14.0)                   -1  Recharge
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   9.13849E-04   3.60576E-04             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  5.280278E-02  5.280278E-02   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   9.13849E-04   3.60576E-04             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04             0             0             0   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   9.13849E-04   3.60576E-04             0             0             0             0             0   3.60576E-04             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   9.13849E-04   9.13849E-04             0             0             0             0   3.60576E-04             0   3.60576E-04   3.60576E-04             0             0   3.60576E-04
   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0   3.60576E-04   3.60576E-04   9.13849E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04  9.873495E-03  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0   3.60576E-04
   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0  5.301973E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04
   3.60576E-04  1.309652E-02   3.60576E-04  1.309652E-02   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03  9.873495E-03  9.873495E-03   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04  1.309652E-02  1.309652E-02
  1.309652E-02   3.60576E-04  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02  1.309652E-02  1.309652E-02  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  9.873495E-03             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04             0             0
             0             0   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.309652E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04  1.918763E-02   3.60576E-04             0             0
             0             0   3.60576E-04   3.60576E-04             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
             0             0             0             0             0             0             0             0             0  5.338031E-02  5.338031E-02   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04   3.60576E-04
